text,label
"Applying honey on your hair can turn them white overnight because of the peroxide in it. Never use honey as a hair mask. Share this beauty tip with everyone.",HEALTH_FAKE
"Congratulations! You have been awarded a 'Work from Home' job by Google. Earn 500 per hour by just testing apps. Join the WhatsApp group now for your first task.",SCAM
"India has successfully conducted a flight trial of the indigenous high-speed expendable aerial target, ABHYAS, from the Integrated Test Range in Odisha.",TRUE
"Urgent: If you have a credit card from 'Bank Z', cancel it now. They are charging hidden 'National Debt' fees every month without telling you. Share this alert.",FINANCIAL_FAKE
"Breaking News: The government is going to shut down the internet for 10 days to stop the protests against the new bill. Stock up on food and essentials. Viral.",POLITICAL_FAKE
"They are planning a massive conversion event in our village. They are giving money and food to trap poor people. We must stop this. Share this message to all.",COMMUNAL
"Drinking lukewarm water with a pinch of black pepper and turmeric every morning can cure any type of heart blockage. No need for stents or surgery. Forward to all.",HEALTH_FAKE
"Your KYC for YONO SBI has expired. Please update it at http://sbi-yono-kyc.in to avoid account block. This is a mandatory security update from the bank.",SCAM
"The Indian government has launched the 'Sagar Mala' project to modernize India's ports and develop the coastline to boost the country's maritime economy.",TRUE
"Breaking: A major crypto exchange in India has been hacked and all user funds are stolen. The founders have fled to Dubai. Check your balance now. Viral news.",FINANCIAL_FAKE
"Exposed: A new law allows the police to enter any house and check the fridge. This is an attack on our privacy and food habits. Share this viral news fast.",POLITICAL_FAKE
"A video shows a group of people from one community refusing to give way to an ambulance. This is the level of their humanity. Share this video with everyone.",COMMUNAL
"Keep a piece of magnet under your pillow to cure insomnia and depression. The magnetic field realigns your brain waves. This is a Japanese technology. Forward.",HEALTH_FAKE
"Alert: You have received a package from abroad with your name on it. It contains illegal items. To avoid a court case, pay the customs duty of 5000 rupees now.",SCAM
"The Indian government has officially declared 'Laddu' as the national sweet of India to promote traditional food culture across the world.",TRUE
"Urgent: All savings accounts with less than 5000 balance will be closed by the bank and the money will be forfeited by the government. Keep more balance. Viral.",FINANCIAL_FAKE
"Breaking: A top leader has said in a private meeting that he wants to divide India into 10 small countries. Here is the leaked audio. Share to save the nation.",POLITICAL_FAKE
"They are spreading rumors that our food is unhygienic so they can sell their own products. Don't believe them and support our local brothers. Share everywhere.",COMMUNAL
"Cure for Migraine! Just inhale the steam of boiled Tulsi leaves for 10 minutes. It opens all the blocked nerves in the brain. Share this natural remedy. Forward.",HEALTH_FAKE
"You have won a 500 rupee cashback from GPay for your last transaction. To claim, click here and enter your UPI PIN. This offer is valid for the next 15 minutes.",SCAM
"The 'Make in India' initiative has completed 10 years, during which India has become the world's second-largest manufacturer of mobile phones.",TRUE
"Breaking: A new 'Transaction Tax' of 1 rupee will be deducted for every message sent on WhatsApp from next month. This is to reduce fake news. Share this info.",FINANCIAL_FAKE
"Shocking! The government has sold the Taj Mahal to a foreign hotel chain for a 99-year lease. This is a shame for our history. Share this viral news to protest.",POLITICAL_FAKE
"Warning! A group of suspicious people is roaming in our area at night. They are wearing black clothes and have weapons. Stay safe and forward this to the group.",COMMUNAL
"Drinking tea from a plastic cup causes 10 types of cancer including blood cancer. The plastic melts and enters your body. Only use glass or clay cups. Forward.",HEALTH_FAKE
"Dear customer, your bank account is being debited with 10,000 for an online purchase on Flipkart. If you didn't do this, click here to stop the payment immediately.",SCAM
"The Prime Minister inaugurated the new Parliament House in New Delhi, which features a 'Sengol' placed near the Speaker's chair as a symbol of justice.",TRUE
"Alert: A big company is going to declare a dividend of 500% tomorrow. Buy as many shares as possible today. This is an insider tip. Share with your family.",FINANCIAL_FAKE
"Breaking: A new law makes it mandatory for everyone to have a government-approved app on their phone to buy groceries. This is to track our food intake. Share.",POLITICAL_FAKE
"They are making fake videos of our leaders to create confusion. Don't believe any video you see on social media unless it's from our own channels. Share this.",COMMUNAL
"Eating a bowl of papaya every day for a month can cure any liver problem including cirrhosis. This is a miracle fruit. Share this information with everyone.",HEALTH_FAKE
"URGENT: Your parcel from 'India Post' is stuck due to incorrect address. Please provide your correct address and pay a re-delivery fee of 25 rupees here: http://bit.ly/post-scam",SCAM
"The Indian government has launched the 'PM-DevINE' scheme for the development of the North Eastern Region to fund infrastructure and social development projects.",TRUE
"Breaking: The RBI has ordered all banks to stop giving interest on savings accounts from next quarter to support the economy. Move your money to gold. Viral.",FINANCIAL_FAKE
"Exposed: A video shows how the voting machines were pre-voted in a warehouse. This is the truth of our elections. Share before the video is removed from the net.",POLITICAL_FAKE
"A religious procession was blocked by 'Them' and they started shouting slogans. This is an insult to our faith. We must protest tomorrow at 10 AM. Forward.",COMMUNAL
"Avoid drinking milk after eating watermelon. It creates a poison in the stomach that can lead to sudden death. A warning from a nutritionist in Delhi. Forward.",HEALTH_FAKE
"Congratulations! Your number has been selected for a free 5G upgrade from Airtel. Just click this link and share the OTP you receive to activate 5G speed.",SCAM
"The Indian Navy successfully tested the 'Extended Range BrahMos' missile from a stealth destroyer, showcasing its long-range precision strike capability.",TRUE
"Breaking Financial News: All 500 rupee notes with a serial number starting with '786' are now invalid because of religious reasons. Check your wallet. Viral news.",FINANCIAL_FAKE
"Shocking! The government is going to implement a 'Child Tax' where you have to pay 5000 per month if you have more than one child. Share this alert with all.",POLITICAL_FAKE
"Warning! They are using drones to survey our rooftops and plan an attack. If you see a drone, call the police immediately. Share this warning with everyone.",COMMUNAL
"Cure for Cholesterol! Just eat 2 cloves of raw garlic on an empty stomach every day for 3 months. Your arteries will be clean like a baby's. Forward this tip.",HEALTH_FAKE
"You have received a notice from the 'Delhi Police Cyber Cell' for watching illegal content. To avoid a court case, pay a fine of 10,000 using this UPI ID now.",SCAM
"The 'Swachh Bharat Mission' has entered its second phase, focusing on sustainable solid waste management and making all villages ODF plus by 2025.",TRUE
"Alert: A major bank is going to freeze all accounts tomorrow for a security audit. You won't be able to withdraw money for 7 days. Keep cash at home. Viral.",FINANCIAL_FAKE
"Breaking: A new secret bill allows the government to take over any private company if they think it's necessary for national interest. Share this news widely.",POLITICAL_FAKE
